Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/002_applauding.jpg; Answer: Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/149_running.jpg; Answer: Competitive
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/150_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/151_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/152_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/153_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/154_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/155_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/156_running.jpg; Answer: Excitement
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/157_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/158_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/159_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/160_running.jpg; Answer: Invigorating
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/161_running.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/162_running.jpg; Answer: Enthusiastic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/163_running.jpg; Answer: Cheerful and Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/164_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/165_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/166_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/167_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/168_running.jpg; Answer: Competitive
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/169_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/170_running.jpg; Answer: Serene
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/171_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/172_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/173_running.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/174_running.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/175_running.jpg; Answer: Energetic and Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/176_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/177_running.jpg; Answer: Energetic and Enthusiastic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/178_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/179_running.jpg; Answer: Serene
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/180_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/181_running.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/182_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/183_running.jpg; Answer: Excited
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/184_running.jpg; Answer: Energetic and Competitive
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/185_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/186_running.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/187_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/188_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/189_running.jpg; Answer: Triumph and Excitement
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/190_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/191_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/192_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/193_running.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/194_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/195_running.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/196_running.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/197_running.jpg; Answer: Energetic and Competitive
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/198_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/199_running.jpg; Answer: Determination
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/200_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/201_running.jpg; Answer: Energetic and Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/202_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/203_running.jpg; Answer: Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/204_running.jpg; Answer: Tranquil
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/205_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/206_running.jpg; Answer: Invigorated
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/207_running.jpg; Answer: Happy
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/208_running.jpg; Answer: Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/209_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/210_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/211_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/212_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/213_running.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/214_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/215_running.jpg; Answer: Cheerful and Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/216_running.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/217_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/218_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/219_running.jpg; Answer: Playful and Carefree
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/220_running.jpg; Answer: Melancholic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/221_running.jpg; Answer: Competitive
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/222_running.jpg; Answer: Excitement
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/223_running.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/224_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/225_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/226_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/227_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/228_running.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/229_running.jpg; Answer: Cheerful and Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/230_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/231_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/232_running.jpg; Answer: Motivated
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/233_running.jpg; getic and determined.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/234_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/235_running.jpg; Answer: Eerie
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/236_running.jpg; Answer: Energetic and Competitive
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/237_running.jpg; Answer: Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/238_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/239_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/240_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/241_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/242_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/243_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/244_running.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/245_running.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/246_running.jpg; Answer: Excited
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/247_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/248_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/249_running.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/250_running.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/251_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/001_shooting an arrow.jpg; Answer: Lighthearted and Fun
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/002_shooting an arrow.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/003_shooting an arrow.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/004_shooting an arrow.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/005_shooting an arrow.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/006_shooting an arrow.jpg; Answer: Playful and Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/007_shooting an arrow.jpg; Answer: Playful and Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/008_shooting an arrow.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/009_shooting an arrow.jpg; Answer: Playful and Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/010_shooting an arrow.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/011_shooting an arrow.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/012_shooting an arrow.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/013_shooting an arrow.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/014_shooting an arrow.jpg; Answer: Lighthearted and Fun
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/015_shooting an arrow.jpg; Answer: Energetic and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/016_shooting an arrow.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/017_shooting an arrow.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/018_shooting an arrow.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/019_shooting an arrow.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/020_shooting an arrow.jpg; Answer: Playful and Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/021_shooting an arrow.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/022_shooting an arrow.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/023_shooting an arrow.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/024_shooting an arrow.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/025_shooting an arrow.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/026_shooting an arrow.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/027_shooting an arrow.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/028_shooting an arrow.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/029_shooting an arrow.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/030_shooting an arrow.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/031_shooting an arrow.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/032_shooting an arrow.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/033_shooting an arrow.jpg; Answer: Playful and Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/034_shooting an arrow.jpg; Answer: Festive
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/035_shooting an arrow.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/036_shooting an arrow.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/037_shooting an arrow.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/038_shooting an arrow.jpg; Answer: Playful and Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/039_shooting an arrow.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/040_shooting an arrow.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/041_shooting an arrow.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/042_shooting an arrow.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/043_shooting an arrow.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/044_shooting an arrow.jpg; Answer: Playful and Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/045_shooting an arrow.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/046_shooting an arrow.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/047_shooting an arrow.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/048_shooting an arrow.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/049_shooting an arrow.jpg; Answer: Playful and Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/050_shooting an arrow.jpg; Answer: Playful and Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/051_shooting an arrow.jpg; Answer: Excitement and Camaraderie
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/052_shooting an arrow.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/053_shooting an arrow.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/054_shooting an arrow.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/055_shooting an arrow.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/056_shooting an arrow.jpg; Answer: Playful and adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/057_shooting an arrow.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/058_shooting an arrow.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/059_shooting an arrow.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/060_shooting an arrow.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/061_shooting an arrow.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/062_shooting an arrow.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/063_shooting an arrow.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/064_shooting an arrow.jpg; Answer: Lively
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/065_shooting an arrow.jpg; Answer: Playful and Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/066_shooting an arrow.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/067_shooting an arrow.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/068_shooting an arrow.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/069_shooting an arrow.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/070_shooting an arrow.jpg; Answer: Focused
