Image file-/home/jovyan/data/stl10/test/0_7.png; Sure! Here\s my answer:\n\nHorse
Image file-/home/jovyan/data/stl10/test/1439_3.png; Car
Image file-/home/jovyan/data/stl10/test/1453_3.png; Car
Image file-/home/jovyan/data/stl10/test/1458_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/1485_3.png; Truck
Image file-/home/jovyan/data/stl10/test/1499_3.png; Car
Image file-/home/jovyan/data/stl10/test/1504_3.png; Car
Image file-/home/jovyan/data/stl10/test/1509_3.png; Car
Image file-/home/jovyan/data/stl10/test/1517_3.png; Car
Image file-/home/jovyan/data/stl10/test/1520_3.png; Car
Image file-/home/jovyan/data/stl10/test/1530_3.png; Car
Image file-/home/jovyan/data/stl10/test/1539_3.png; Car
Image file-/home/jovyan/data/stl10/test/1541_3.png; Car
Image file-/home/jovyan/data/stl10/test/1580_3.png; Car
Image file-/home/jovyan/data/stl10/test/1586_3.png; Car
Image file-/home/jovyan/data/stl10/test/1603_3.png; Car
Image file-/home/jovyan/data/stl10/test/1613_3.png; Car
Image file-/home/jovyan/data/stl10/test/1623_3.png; Sure! Here\s my answer:\n\nAnswer: Car
Image file-/home/jovyan/data/stl10/test/1668_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/1678_3.png; Car
Image file-/home/jovyan/data/stl10/test/1686_3.png; Car
Image file-/home/jovyan/data/stl10/test/1692_3.png; Car
Image file-/home/jovyan/data/stl10/test/1699_3.png; Car
Image file-/home/jovyan/data/stl10/test/1717_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/1727_3.png; Car
Image file-/home/jovyan/data/stl10/test/1728_3.png; Car
Image file-/home/jovyan/data/stl10/test/1730_3.png; Car
Image file-/home/jovyan/data/stl10/test/1731_3.png; Car
Image file-/home/jovyan/data/stl10/test/1733_3.png; Car
Image file-/home/jovyan/data/stl10/test/1746_3.png; Train
Image file-/home/jovyan/data/stl10/test/1750_3.png; Car
Image file-/home/jovyan/data/stl10/test/1754_3.png; Car
Image file-/home/jovyan/data/stl10/test/1759_3.png; Car
Image file-/home/jovyan/data/stl10/test/1762_3.png; Car
Image file-/home/jovyan/data/stl10/test/1780_3.png; Van
Image file-/home/jovyan/data/stl10/test/1784_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/1789_3.png; Car
Image file-/home/jovyan/data/stl10/test/1791_3.png; Car
Image file-/home/jovyan/data/stl10/test/1808_3.png; Car
Image file-/home/jovyan/data/stl10/test/1814_3.png; Car
Image file-/home/jovyan/data/stl10/test/1815_3.png; Car
Image file-/home/jovyan/data/stl10/test/1820_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/1827_3.png; Car
Image file-/home/jovyan/data/stl10/test/1839_3.png; Car
Image file-/home/jovyan/data/stl10/test/1842_3.png; Car
Image file-/home/jovyan/data/stl10/test/1851_3.png; Car
Image file-/home/jovyan/data/stl10/test/1907_3.png; Cars
Image file-/home/jovyan/data/stl10/test/1929_3.png; Car
Image file-/home/jovyan/data/stl10/test/1950_3.png; Car
Image file-/home/jovyan/data/stl10/test/1953_3.png; Car
Image file-/home/jovyan/data/stl10/test/1963_3.png; Car
Image file-/home/jovyan/data/stl10/test/1964_3.png; Car
Image file-/home/jovyan/data/stl10/test/1997_3.png; Car
Image file-/home/jovyan/data/stl10/test/2017_3.png; Car
Image file-/home/jovyan/data/stl10/test/2033_3.png; Car
Image file-/home/jovyan/data/stl10/test/2034_3.png; Car
Image file-/home/jovyan/data/stl10/test/2072_3.png; Car
Image file-/home/jovyan/data/stl10/test/2077_3.png; Car
Image file-/home/jovyan/data/stl10/test/2078_3.png; Car
Image file-/home/jovyan/data/stl10/test/2082_3.png; Car
Image file-/home/jovyan/data/stl10/test/2129_3.png; Car
Image file-/home/jovyan/data/stl10/test/2135_3.png; Car
Image file-/home/jovyan/data/stl10/test/2141_3.png; Car
Image file-/home/jovyan/data/stl10/test/2159_3.png; Car
Image file-/home/jovyan/data/stl10/test/2186_3.png; Car
Image file-/home/jovyan/data/stl10/test/2196_3.png; Car
Image file-/home/jovyan/data/stl10/test/2200_3.png; Car
Image file-/home/jovyan/data/stl10/test/2213_3.png; Car
Image file-/home/jovyan/data/stl10/test/2231_3.png; Car
Image file-/home/jovyan/data/stl10/test/2235_3.png; Car
Image file-/home/jovyan/data/stl10/test/2252_3.png; Car
Image file-/home/jovyan/data/stl10/test/2282_3.png; Car
Image file-/home/jovyan/data/stl10/test/2284_3.png; Answer: Car
Image file-/home/jovyan/data/stl10/test/2290_3.png; Car
Image file-/home/jovyan/data/stl10/test/2298_3.png; Answer: Car
Image file-/home/jovyan/data/stl10/test/2308_3.png; Car
Image file-/home/jovyan/data/stl10/test/2309_3.png; Car
Image file-/home/jovyan/data/stl10/test/2317_3.png; Car
Image file-/home/jovyan/data/stl10/test/2321_3.png; Car
Image file-/home/jovyan/data/stl10/test/2338_3.png; Car
Image file-/home/jovyan/data/stl10/test/2339_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/2359_3.png; Car
Image file-/home/jovyan/data/stl10/test/2361_3.png; Car
Image file-/home/jovyan/data/stl10/test/2380_3.png; Car
Image file-/home/jovyan/data/stl10/test/2392_3.png; Car
Image file-/home/jovyan/data/stl10/test/2415_3.png; Car
Image file-/home/jovyan/data/stl10/test/2416_3.png; Answer: Car
Image file-/home/jovyan/data/stl10/test/2431_3.png; Car
Image file-/home/jovyan/data/stl10/test/2436_3.png; Car
Image file-/home/jovyan/data/stl10/test/2442_3.png; Car
Image file-/home/jovyan/data/stl10/test/2446_3.png; Car
Image file-/home/jovyan/data/stl10/test/2459_3.png; Car
Image file-/home/jovyan/data/stl10/test/2472_3.png; Sure! Here\s my answer:\n\nAnswer: Car
Image file-/home/jovyan/data/stl10/test/2492_3.png; Car
Image file-/home/jovyan/data/stl10/test/2502_3.png; Car
Image file-/home/jovyan/data/stl10/test/2503_3.png; Cars
Image file-/home/jovyan/data/stl10/test/2508_3.png; Car
Image file-/home/jovyan/data/stl10/test/2511_3.png; Car
Image file-/home/jovyan/data/stl10/test/2571_3.png; Sure! Here\s my answer:\n\nAnswer: SUV
Image file-/home/jovyan/data/stl10/test/2591_3.png; Truck
Image file-/home/jovyan/data/stl10/test/2595_3.png; Car
Image file-/home/jovyan/data/stl10/test/2599_3.png; Answer: SUV
Image file-/home/jovyan/data/stl10/test/2603_3.png; Car
Image file-/home/jovyan/data/stl10/test/2606_3.png; Car
Image file-/home/jovyan/data/stl10/test/2611_3.png; Truck
Image file-/home/jovyan/data/stl10/test/2641_3.png; Car
Image file-/home/jovyan/data/stl10/test/2665_3.png; Car
Image file-/home/jovyan/data/stl10/test/2685_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/2689_3.png; Car
Image file-/home/jovyan/data/stl10/test/2697_3.png; Car
Image file-/home/jovyan/data/stl10/test/2710_3.png; Car
Image file-/home/jovyan/data/stl10/test/2717_3.png; Truck
Image file-/home/jovyan/data/stl10/test/2722_3.png; Car
Image file-/home/jovyan/data/stl10/test/2747_3.png; Car
Image file-/home/jovyan/data/stl10/test/2748_3.png; Car
Image file-/home/jovyan/data/stl10/test/2753_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/2765_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/2783_3.png; Car
Image file-/home/jovyan/data/stl10/test/2853_3.png; Car
Image file-/home/jovyan/data/stl10/test/2874_3.png; Car
Image file-/home/jovyan/data/stl10/test/2887_3.png; Car
Image file-/home/jovyan/data/stl10/test/2894_3.png; Car
Image file-/home/jovyan/data/stl10/test/2900_3.png; Car
Image file-/home/jovyan/data/stl10/test/2909_3.png; Sure! Here\s my answer:\n\nAnswer: Car
Image file-/home/jovyan/data/stl10/test/2915_3.png; Car
Image file-/home/jovyan/data/stl10/test/2921_3.png; Car
Image file-/home/jovyan/data/stl10/test/2927_3.png; Car
Image file-/home/jovyan/data/stl10/test/2946_3.png; Car
Image file-/home/jovyan/data/stl10/test/2947_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/2981_3.png; Car
Image file-/home/jovyan/data/stl10/test/2986_3.png; Car
Image file-/home/jovyan/data/stl10/test/2996_3.png; Car
Image file-/home/jovyan/data/stl10/test/3007_3.png; Car
Image file-/home/jovyan/data/stl10/test/3016_3.png; Car
Image file-/home/jovyan/data/stl10/test/3018_3.png; Car
Image file-/home/jovyan/data/stl10/test/3020_3.png; Car
Image file-/home/jovyan/data/stl10/test/3024_3.png; Car
Image file-/home/jovyan/data/stl10/test/3036_3.png; Car
Image file-/home/jovyan/data/stl10/test/3041_3.png; Car
Image file-/home/jovyan/data/stl10/test/3048_3.png; Cars
Image file-/home/jovyan/data/stl10/test/3052_3.png; Car
Image file-/home/jovyan/data/stl10/test/3066_3.png; Car
Image file-/home/jovyan/data/stl10/test/3067_3.png; Car
Image file-/home/jovyan/data/stl10/test/3075_3.png; Car
Image file-/home/jovyan/data/stl10/test/3085_3.png; Car
Image file-/home/jovyan/data/stl10/test/3101_3.png; Car
Image file-/home/jovyan/data/stl10/test/3105_3.png; Car
Image file-/home/jovyan/data/stl10/test/3112_3.png; Truck
Image file-/home/jovyan/data/stl10/test/3125_3.png; Car
Image file-/home/jovyan/data/stl10/test/3131_3.png; Car
Image file-/home/jovyan/data/stl10/test/3132_3.png; Car
Image file-/home/jovyan/data/stl10/test/3133_3.png; Car
Image file-/home/jovyan/data/stl10/test/3139_3.png; Car
Image file-/home/jovyan/data/stl10/test/3152_3.png; Car
Image file-/home/jovyan/data/stl10/test/3156_3.png; Car
Image file-/home/jovyan/data/stl10/test/3163_3.png; Car
Image file-/home/jovyan/data/stl10/test/3186_3.png; Car
Image file-/home/jovyan/data/stl10/test/3187_3.png; Car
Image file-/home/jovyan/data/stl10/test/3198_3.png; Car
Image file-/home/jovyan/data/stl10/test/3211_3.png; Car
Image file-/home/jovyan/data/stl10/test/3219_3.png; Car
Image file-/home/jovyan/data/stl10/test/3225_3.png; Car
Image file-/home/jovyan/data/stl10/test/3229_3.png; Car
Image file-/home/jovyan/data/stl10/test/3241_3.png; Car
Image file-/home/jovyan/data/stl10/test/3242_3.png; Car
Image file-/home/jovyan/data/stl10/test/3260_3.png; Car
Image file-/home/jovyan/data/stl10/test/3262_3.png; Car
Image file-/home/jovyan/data/stl10/test/3265_3.png; Car
Image file-/home/jovyan/data/stl10/test/3268_3.png; Sure! Here\s my answer:\n\nAnswer: Car
Image file-/home/jovyan/data/stl10/test/3301_3.png; Car
Image file-/home/jovyan/data/stl10/test/3304_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/3309_3.png; Car
Image file-/home/jovyan/data/stl10/test/3310_3.png; Car
Image file-/home/jovyan/data/stl10/test/3312_3.png; Car
Image file-/home/jovyan/data/stl10/test/3316_3.png; Car
Image file-/home/jovyan/data/stl10/test/3330_3.png; Car
Image file-/home/jovyan/data/stl10/test/3331_3.png; Car
Image file-/home/jovyan/data/stl10/test/3332_3.png; Car
Image file-/home/jovyan/data/stl10/test/3337_3.png; Car
Image file-/home/jovyan/data/stl10/test/3349_3.png; Car
Image file-/home/jovyan/data/stl10/test/3360_3.png; Car
Image file-/home/jovyan/data/stl10/test/3362_3.png; Car
Image file-/home/jovyan/data/stl10/test/3363_3.png; Car
Image file-/home/jovyan/data/stl10/test/3381_3.png; Car
Image file-/home/jovyan/data/stl10/test/3398_3.png; Car
Image file-/home/jovyan/data/stl10/test/3408_3.png; Car
Image file-/home/jovyan/data/stl10/test/3422_3.png; Car
Image file-/home/jovyan/data/stl10/test/3425_3.png; Car
Image file-/home/jovyan/data/stl10/test/3426_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/3430_3.png; Car
Image file-/home/jovyan/data/stl10/test/3454_3.png; Car
Image file-/home/jovyan/data/stl10/test/3485_3.png; Car
Image file-/home/jovyan/data/stl10/test/3522_3.png; Car
Image file-/home/jovyan/data/stl10/test/3526_3.png; Answer: Cars
Image file-/home/jovyan/data/stl10/test/3531_3.png; Car
Image file-/home/jovyan/data/stl10/test/3534_3.png; Car
Image file-/home/jovyan/data/stl10/test/3535_3.png; Car
Image file-/home/jovyan/data/stl10/test/3554_3.png; Car
Image file-/home/jovyan/data/stl10/test/3565_3.png; Car
Image file-/home/jovyan/data/stl10/test/3570_3.png; Car
Image file-/home/jovyan/data/stl10/test/3572_3.png; Car
Image file-/home/jovyan/data/stl10/test/3582_3.png; Car
Image file-/home/jovyan/data/stl10/test/3591_3.png; Car
Image file-/home/jovyan/data/stl10/test/3595_3.png; Car
Image file-/home/jovyan/data/stl10/test/3597_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/3600_3.png; Car
Image file-/home/jovyan/data/stl10/test/3602_3.png; Cars
Image file-/home/jovyan/data/stl10/test/3635_3.png; Car
Image file-/home/jovyan/data/stl10/test/3641_3.png; Car
Image file-/home/jovyan/data/stl10/test/3647_3.png; Car
Image file-/home/jovyan/data/stl10/test/3676_3.png; Car
Image file-/home/jovyan/data/stl10/test/3699_3.png; Car
Image file-/home/jovyan/data/stl10/test/3704_3.png; Car
Image file-/home/jovyan/data/stl10/test/3716_3.png; Car
Image file-/home/jovyan/data/stl10/test/3719_3.png; Car
Image file-/home/jovyan/data/stl10/test/3728_3.png; Cars
Image file-/home/jovyan/data/stl10/test/3732_3.png; Car
Image file-/home/jovyan/data/stl10/test/3735_3.png; Car
Image file-/home/jovyan/data/stl10/test/3749_3.png; Car
Image file-/home/jovyan/data/stl10/test/3750_3.png; Car
Image file-/home/jovyan/data/stl10/test/3755_3.png; Car
Image file-/home/jovyan/data/stl10/test/3761_3.png; Car
Image file-/home/jovyan/data/stl10/test/3762_3.png; Car
Image file-/home/jovyan/data/stl10/test/3764_3.png; Car
Image file-/home/jovyan/data/stl10/test/3793_3.png; Car
Image file-/home/jovyan/data/stl10/test/3805_3.png; Van
Image file-/home/jovyan/data/stl10/test/3806_3.png; Car
Image file-/home/jovyan/data/stl10/test/3813_3.png; Car
Image file-/home/jovyan/data/stl10/test/3817_3.png; Car
Image file-/home/jovyan/data/stl10/test/3820_3.png; Car
Image file-/home/jovyan/data/stl10/test/3827_3.png; Truck
Image file-/home/jovyan/data/stl10/test/3855_3.png; Car
Image file-/home/jovyan/data/stl10/test/3856_3.png; Answer: Car
Image file-/home/jovyan/data/stl10/test/3859_3.png; Car
Image file-/home/jovyan/data/stl10/test/3875_3.png; Answer: Hummer
Image file-/home/jovyan/data/stl10/test/3887_3.png; Car
Image file-/home/jovyan/data/stl10/test/3888_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/3916_3.png; Car
Image file-/home/jovyan/data/stl10/test/3925_3.png; Car
Image file-/home/jovyan/data/stl10/test/3927_3.png; Answer: Car
Image file-/home/jovyan/data/stl10/test/3934_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/3941_3.png; Car
Image file-/home/jovyan/data/stl10/test/3944_3.png; Truck
Image file-/home/jovyan/data/stl10/test/3968_3.png; Car
Image file-/home/jovyan/data/stl10/test/4000_3.png; Car
Image file-/home/jovyan/data/stl10/test/4005_3.png; Car
Image file-/home/jovyan/data/stl10/test/4016_3.png; Car
Image file-/home/jovyan/data/stl10/test/4020_3.png; Car
Image file-/home/jovyan/data/stl10/test/4028_3.png; Boat
Image file-/home/jovyan/data/stl10/test/4041_3.png; Car
Image file-/home/jovyan/data/stl10/test/4044_3.png; Car
Image file-/home/jovyan/data/stl10/test/4065_3.png; Car
Image file-/home/jovyan/data/stl10/test/4079_3.png; Car
Image file-/home/jovyan/data/stl10/test/4098_3.png; Car
Image file-/home/jovyan/data/stl10/test/4099_3.png; Car
Image file-/home/jovyan/data/stl10/test/4102_3.png; Car
Image file-/home/jovyan/data/stl10/test/4104_3.png; Scooter
Image file-/home/jovyan/data/stl10/test/4109_3.png; Car
Image file-/home/jovyan/data/stl10/test/4122_3.png; Trucks
Image file-/home/jovyan/data/stl10/test/4125_3.png; Answer: Woman
Image file-/home/jovyan/data/stl10/test/4134_3.png; Car
Image file-/home/jovyan/data/stl10/test/4137_3.png; Car
Image file-/home/jovyan/data/stl10/test/4147_3.png; Car
Image file-/home/jovyan/data/stl10/test/4150_3.png; Car
Image file-/home/jovyan/data/stl10/test/4181_3.png; Car
Image file-/home/jovyan/data/stl10/test/4183_3.png; Car
Image file-/home/jovyan/data/stl10/test/4194_3.png; Car
Image file-/home/jovyan/data/stl10/test/4201_3.png; Car
Image file-/home/jovyan/data/stl10/test/4208_3.png; Answer: Car
Image file-/home/jovyan/data/stl10/test/4217_3.png; Car
Image file-/home/jovyan/data/stl10/test/4220_3.png; Car
Image file-/home/jovyan/data/stl10/test/4260_3.png; Car
Image file-/home/jovyan/data/stl10/test/4266_3.png; Car
Image file-/home/jovyan/data/stl10/test/4281_3.png; Car
Image file-/home/jovyan/data/stl10/test/4292_3.png; Van
Image file-/home/jovyan/data/stl10/test/4293_3.png; Car
Image file-/home/jovyan/data/stl10/test/4300_3.png; Car
Image file-/home/jovyan/data/stl10/test/4304_3.png; Car
Image file-/home/jovyan/data/stl10/test/4305_3.png; Car
Image file-/home/jovyan/data/stl10/test/4310_3.png; Car
Image file-/home/jovyan/data/stl10/test/4316_3.png; Car
Image file-/home/jovyan/data/stl10/test/4334_3.png; Car
Image file-/home/jovyan/data/stl10/test/4339_3.png; Car
Image file-/home/jovyan/data/stl10/test/4359_3.png; Car
Image file-/home/jovyan/data/stl10/test/4363_3.png; Sure! Here\s my response:\n\nAnswer: Car
Image file-/home/jovyan/data/stl10/test/4365_3.png; Car
Image file-/home/jovyan/data/stl10/test/4366_3.png; Sure! Here\s my answer:\n\nAnswer: Car
Image file-/home/jovyan/data/stl10/test/4389_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/4390_3.png; Car
Image file-/home/jovyan/data/stl10/test/4396_3.png; Taxicabs
Image file-/home/jovyan/data/stl10/test/4406_3.png; Car
Image file-/home/jovyan/data/stl10/test/4408_3.png; Car
Image file-/home/jovyan/data/stl10/test/4418_3.png; Car
Image file-/home/jovyan/data/stl10/test/4428_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/4437_3.png; Car
Image file-/home/jovyan/data/stl10/test/4439_3.png; Answer: Man
Image file-/home/jovyan/data/stl10/test/4440_3.png; Answer: Car
Image file-/home/jovyan/data/stl10/test/4443_3.png; Car
Image file-/home/jovyan/data/stl10/test/4446_3.png; Car
Image file-/home/jovyan/data/stl10/test/4465_3.png; Car
Image file-/home/jovyan/data/stl10/test/4479_3.png; Car
Image file-/home/jovyan/data/stl10/test/4509_3.png; Car
Image file-/home/jovyan/data/stl10/test/4512_3.png; Car
Image file-/home/jovyan/data/stl10/test/4521_3.png; Car
Image file-/home/jovyan/data/stl10/test/4538_3.png; Seat
Image file-/home/jovyan/data/stl10/test/4545_3.png; Car
Image file-/home/jovyan/data/stl10/test/4548_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/4555_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/4587_3.png; Car
Image file-/home/jovyan/data/stl10/test/4589_3.png; Car
Image file-/home/jovyan/data/stl10/test/4595_3.png; Car
Image file-/home/jovyan/data/stl10/test/4605_3.png; Car
Image file-/home/jovyan/data/stl10/test/4606_3.png; Car
Image file-/home/jovyan/data/stl10/test/4623_3.png; Sure! Here\s my answer:\n\nCar
Image file-/home/jovyan/data/stl10/test/4644_3.png; Cars
Image file-/home/jovyan/data/stl10/test/4682_3.png; Sure! Here\s my answer:\n\nAnswer: Car
